ym,dong,phase,0-19,20-39,40-59,60+
202105,제기동,야간,3405.1117268817175,10447.17545053764,7819.804860215062,8423.973561290284
202105,제기동,주간,3212.209311059916,9449.601552995407,8975.659352073731,11000.939027649772
202105,전농1동,야간,4154.098862365586,10483.466868817208,9192.964025806426,7190.361662365572
202105,전농1동,주간,4860.7622179723385,9493.735255299607,9459.515941935477,8214.340407373302
202105,전농2동,주간,3309.259319354824,4218.493006451602,4248.131314746546,3419.307791705057
202105,전농2동,야간,3343.2806892473095,4415.522935483866,5461.403234408616,3964.9466698924753
202105,답십리2동,야간,3111.625654838703,7144.539615053746,8068.404737634395,6558.534379569873
202105,답십리2동,주간,2215.6372211981557,5270.488261751184,6487.674111981557,5632.893322119792
202105,장안1동,야간,4387.547711827955,12610.999887096783,11795.341405376295,8137.676866666675
202105,장안2동,야간,4553.470445161288,7369.120856989262,8194.901789247306,5434.653002150549
202105,청량리동,야간,1494.5753483870942,4366.597954838705,4792.875115053778,5458.844858064529
202105,청량리동,주간,1807.884398617514,4918.174404608284,5637.812997235033,6501.806381105979
202105,회기동,주간,3599.7769036866366,10180.87878156682,5413.085065437779,4254.7040562212
202105,회기동,야간,2891.701382795698,9706.920521505386,4654.832006451618,4300.080108602152
202105,휘경1동,주간,1957.6261129032264,6492.052853456215,4121.805841013817,3588.7920917050724
202105,휘경1동,야간,1854.244627956987,6675.4184354838735,3889.2154096774248,2946.536481720422
202105,휘경2동,야간,3345.739513978487,8135.801174193552,5746.423224731185,4326.871609677416
202105,휘경2동,주간,3082.4390451612926,5538.585141013842,4220.412083410135,3591.6333184331647
202105,이문1동,야간,3385.452089247315,10809.77492580646,5409.899252688172,4337.178005376342
202105,이문1동,주간,3205.4705447004667,9854.641413364065,4482.274629032245,3578.1390087557666
202105,이문2동,야간,3381.5052494623706,5095.90552365591,5965.052050537623,4779.56758494624
202105,이문2동,주간,2263.60571843318,3071.12928986175,3620.837567281108,3644.1982718894114
202106,전농1동,주간,4848.91367190477,9327.990415238115,9282.046600476177,8158.241639999992
202106,용신동,주간,3606.222308571419,14874.964448571418,15375.660182857097,12069.269890476207
202106,용신동,야간,3678.1180077777913,13862.00389444443,10480.706053333362,8494.375096666663
202106,제기동,야간,3357.7853500000097,10442.187771111121,7760.976758888905,8423.385147777792
202106,제기동,주간,3236.302689999989,9454.866043333343,9110.160341428547,11245.305871904799
202106,전농1동,야간,4138.434330000001,10449.362291111138,9204.640368888897,7189.356406666672
202106,전농2동,주간,3481.9691009523963,4315.412456666674,4205.1510319047575,3409.9433485714276
202106,전농2동,야간,3391.0789811111113,4409.132227777775,5482.97267333334,3949.6488599999902
202106,답십리1동,야간,4367.661337777761,8142.977995555561,8090.739853333354,5051.67342888889
202106,답십리1동,주간,3380.939802380924,5309.437105714303,5988.262434285719,4368.713564761902
202106,답십리2동,주간,2175.014283333332,5190.628950476197,6500.27233142859,5692.09943238094
202106,답십리2동,야간,3156.1063266666683,7177.737397777765,8151.604826666674,6553.001073333325
202106,장안1동,야간,4490.808694444445,12614.95693666665,11877.871252222176,8226.679551111107
202106,장안1동,주간,3465.03786857142,10427.460769999985,11495.093918095245,7554.704645238069
202106,장안2동,주간,5419.939987142842,6835.585566666632,8345.564878095218,5941.56990047617
202106,장안2동,야간,4650.640737777764,7434.625578888884,8334.07213222221,5538.517966666665
202106,청량리동,야간,1460.404153333331,4304.5046577777675,4694.847132222227,5332.564019999988
202106,청량리동,주간,1850.5007566666645,4804.52115285715,5604.109603333338,6402.722709047617
202106,회기동,주간,3616.5735914285788,10197.765630000009,5447.578903333343,4113.104680000009
202106,회기동,야간,2705.162023333329,9488.521326666656,4466.213437777769,4095.694618888891
202106,휘경1동,야간,1795.878486666662,6550.055362222228,3794.8798211111102,2859.5808322222183
202106,휘경1동,주간,1814.706481904763,6248.7322385714415,3966.966850476191,3514.2276942857156
202106,휘경2동,주간,3215.7439071428626,5344.304965238088,4123.6370557142845,3566.4960204761855
202106,휘경2동,야간,3341.820103333335,8267.874234444464,5799.320887777769,4343.033383333332
202106,이문1동,야간,3387.3888144444427,10959.585413333332,5454.864347777771,4363.0618355555625
202106,이문1동,주간,3166.1428876190394,9816.764874285731,4503.975089047617,3589.3070857142884
202106,이문2동,주간,2055.591562380955,2789.2858152381036,3256.523421904759,3447.55540333334
202106,이문2동,야간,3237.300837777772,4935.676685555559,5715.98203444446,4626.457974444443
202107,용신동,야간,3094.1483602150547,12599.620717204334,9673.6930548387,7882.502161290334
202107,용신동,주간,3123.300882949304,13833.186922119841,14307.125286175027,11059.171097695886
202107,장안1동,주간,3518.378653456211,10571.709609216583,11446.0068207373,7536.532296774177
202107,제기동,야간,3461.3492182795703,10761.77312473115,8038.448491397893,8674.324384946229
202107,제기동,주간,3222.0328000000086,9569.733108294942,9257.287932718915,11094.467978340977
202107,전농1동,야간,3914.6287526881642,10323.509781720455,9184.505530107534,7186.7232032258225
202107,전농1동,주간,4395.428730875583,9408.107495391696,9531.95134285714,8133.375184331829
202107,전농2동,주간,3180.396215207375,4122.639021658988,4375.126494930891,3542.5656543778896
202107,전농2동,야간,3402.895689247313,4317.040479569891,5630.906976344081,4033.468405376356
202107,답십리1동,야간,4203.600930107527,8087.457094623674,8076.153959139786,5125.630970967756
202107,답십리1동,주간,3505.3482806451825,5729.1495709677465,6407.334137327161,4655.810925806439
202107,장안1동,야간,4286.5509731182765,12091.404753763438,11291.885574193535,7794.99845698923
202107,답십리2동,야간,3095.8313655913958,7247.873015053774,8216.207227956987,6602.516467741915
202107,답십리2동,주간,2641.586175115216,5098.59296497699,6286.0699225806475,5525.614205529955
202107,장안2동,주간,5601.34288433183,7209.782502764939,8801.556981566831,6195.88120046084
202107,장안2동,야간,4725.875882795691,7560.493094623654,8518.772801075256,5643.777935483872
202107,청량리동,야간,1524.8016838709661,4541.736894623655,4918.686382795698,5637.581058064527
202107,청량리동,주간,1742.9077488479309,4923.054565437777,5623.2685230414645,6531.741980184325
202107,회기동,주간,2331.732704147462,8496.673553917064,4666.340069585245,3562.0095529953896
202107,회기동,야간,2150.782518279565,8074.953889247314,3931.268277419355,3659.736169892469
202107,휘경1동,주간,1835.2510824884741,6113.2751755760355,3920.742846082955,3440.4478442396357
202107,휘경1동,야간,1752.1385064516114,6631.1421537634515,3825.056868817202,2909.048396774193
202107,휘경2동,야간,3181.677780645167,8015.282282795695,5770.909273118279,4436.994769892492
202107,휘경2동,주간,2716.647073271889,5329.959126267276,4085.1105829493135,3637.9933428571485
202107,이문1동,야간,2829.949924731178,10322.376243010776,5334.31586774193,4316.187436559137
202107,이문1동,주간,2576.4529953917054,8830.114821198184,4361.754096774172,3598.315082488469
202107,이문2동,야간,3081.3493161290294,4879.4568086021445,5669.190172043004,4616.953175268819
202107,이문2동,주간,2328.0225728110586,2884.3664525345675,3356.5130437787916,3485.2399769585327
202108,용신동,주간,2902.2146078341143,12914.386850230372,13354.927429953934,10681.935061290336
202108,답십리1동,주간,3411.2774341013837,5890.73164239629,6489.670519354843,4742.244154377879
202108,장안1동,야간,3990.28451397849,11554.601412903272,10650.489959139817,7357.829266666696
202108,청량리동,주간,1714.443974193549,4898.0854290322795,5591.512509216577,6593.275225806463
202108,이문1동,주간,2556.9365626727986,9035.792168202768,4564.209371428571,3632.193827188937
202108,이문2동,주간,2277.810616589861,2878.084390783402,3428.8706645161424,3501.5471073732692
202108,답십리1동,야간,4090.904438709687,7912.308643010732,7927.62969892472,5029.318906451604
202108,용신동,야간,2885.634960215048,12000.311553763444,9225.982229032254,7643.891143010722
202108,제기동,주간,3221.069070967744,9869.21490691248,9538.463029493068,11697.796153917074
202108,제기동,야간,3671.4042580645114,11482.748280645179,8363.779052688194,8960.761917204314
202108,전농1동,주간,4410.398120276501,9411.804440553024,9506.403022119795,7967.215086635991
202108,전농1동,야간,3854.801294623663,10209.523503225782,9098.003780645167,7051.318579569899
202108,장안1동,주간,3480.484011520736,10391.912313364091,11140.992135483873,7412.415987557573
202108,전농2동,야간,3382.9133397849387,4358.050967741942,5683.105709677421,4096.341253763435
202108,전농2동,주간,3214.727441935483,3925.726529493069,4312.098210138223,3474.5997824884694
202108,답십리2동,주간,2567.4876055299505,5007.395716129016,6120.328797234998,5354.071814285712
202108,답십리2동,야간,3110.9386419354855,7392.9743989247445,8303.358315053762,6717.67266881721
202108,장안2동,야간,4686.218977419346,7634.808619354826,8547.077548387098,5673.066233333339
202108,장안2동,주간,5359.265335483862,7180.2910078341,8757.829255760367,6133.58764285714
202108,청량리동,야간,1544.0672569892456,4638.115575268829,4964.628983870959,5700.770350537634
202108,회기동,야간,2073.2361516129,7801.821575268809,3809.644564516131,3621.8947655914035
202108,회기동,주간,2322.8991276497673,8505.959708294946,4648.879568663613,3526.7753672811073
202108,휘경1동,주간,1912.7105732718883,6293.538470506904,4061.900516129033,3535.1611889400983
202108,휘경1동,야간,1789.9984655914002,6984.146253763425,3983.9049559139785,3015.1484043010782
202108,휘경2동,야간,3176.0095430107535,7878.110518279554,5794.404366666667,4426.670622580644
202108,휘경2동,주간,2778.888837788008,5453.10615622122,4275.8197797234925,3708.0007691244255
202108,이문1동,야간,2726.889454838717,10296.231196774212,5300.579113978497,4238.256425806441
202108,이문2동,야간,3001.2966569892446,4842.911712903223,5646.815548387109,4623.2721387096735
202109,답십리1동,주간,3360.0172438095155,5885.229774285706,6474.225662380945,4710.131048095232
202109,용신동,야간,2891.698426666666,11971.559451111134,9196.38867111111,7617.658062222207
202109,용신동,주간,2966.4063528571437,12750.490658571447,13469.079232857106,11196.199569523787
202109,답십리2동,주간,2218.2426295238124,4923.792382380948,6136.818140952375,5204.685533809527
202109,제기동,주간,3378.534100952381,10094.262017619067,9947.955907619038,12405.109547142865
202109,제기동,야간,3786.4516611111153,11661.859876666635,8563.83502,8996.383012222197
202109,전농1동,야간,4016.1967800000025,10276.638403333362,9125.794975555547,7038.309570000004
202109,전농1동,주간,4804.2515547619105,9501.869480952359,9456.078285238069,8052.380197142817
202109,전농2동,야간,3456.982525555555,4570.632917777782,5722.054587777781,4131.918551111109
202109,전농2동,주간,3417.11180142857,4216.572572380942,4428.0040652380985,3472.728481904768
202109,장안1동,주간,3349.6364533333226,10264.413136666615,11145.715616190462,7363.3630638094955
202109,답십리1동,야간,4196.251182222234,7871.653499999999,7924.2421166666645,4998.944138888878
202109,답십리2동,야간,3126.5339522222125,7346.927471111117,8416.597702222185,6715.5343211111185
202109,장안1동,야간,4011.8588444444445,11360.863044444444,10662.377169999974,7343.440722222222
202109,장안2동,주간,5314.680090952397,7303.953441428576,8824.67007333331,6072.54841619048
202109,휘경2동,야간,3288.6184944444376,8164.734463333326,5897.782893333312,4415.908302222218
202109,이문1동,야간,2995.1496733333374,10677.403335555528,5283.809422222234,4162.862808888894
202109,장안2동,야간,4802.603578888882,7728.744974444435,8653.085068888866,5685.200079999992
202109,이문1동,주간,2998.016975714296,9739.77766857143,4735.662828571424,3623.8765790476077
202109,이문2동,주간,2152.9719814285695,2960.009762380941,3468.1956652380914,3455.1436123809403
202109,청량리동,주간,1846.6773566666673,4922.560981904777,5656.823977142859,6630.320480000002
202109,청량리동,야간,1544.4857322222194,4561.2668133333345,4958.97221555556,5665.684818888888
202109,회기동,야간,2300.7063722222233,7986.248929999991,3815.325986666672,3641.8258933333377
202109,회기동,주간,2987.7227019047646,8809.904735238091,4636.091501904766,3448.394828571436
202109,휘경1동,야간,1761.1701300000002,7005.67767333332,3934.517843333328,2991.468634444446
202109,휘경1동,주간,1886.9274600000012,6399.247299523774,4093.34525619048,3593.857643809516
202109,휘경2동,주간,3067.316567619038,5614.638395238092,4347.845995238094,3656.0077766666645
202109,이문2동,야간,3158.6471088888934,4901.645598888885,5756.592031111103,4689.270586666665
202110,답십리2동,주간,2208.4388728110557,4772.398408294918,6025.40695944701,5074.395044700453
202110,장안1동,주간,3401.5546548387197,10364.828114285681,11139.433954377848,7360.786809677395
202110,장안2동,주간,5312.822443778796,7323.894587557598,8845.17405898619,6029.609258525333
202110,휘경2동,야간,3398.200901075268,8564.736878494625,5771.770648387103,4319.365218279564
202110,휘경2동,주간,3204.465834101378,5944.339382027661,4229.29079631338,3602.719624423958
202110,답십리1동,주간,3309.775938248851,5820.472922580673,6383.813566820273,4568.323449769588
202110,제기동,주간,3544.0252156682122,10372.072116129031,9785.510900460811,12082.165932258054
202110,용신동,야간,2884.256718279572,12356.666199999958,9316.78899032257,7562.900696774196
202110,용신동,주간,2889.0830801843395,13130.096196774204,13711.508929493095,11213.47990691249
202110,제기동,야간,3832.4117440860264,12064.202987096804,8597.672890322583,8828.291589247288
202110,전농1동,야간,4121.607433333331,10615.619281720426,9171.540725806426,7019.619284946227
202110,전농1동,주간,4887.013688940109,9889.895340553001,9485.671917972335,8124.075617511538
202110,답십리2동,야간,3143.3445591397904,7308.861934408585,8382.336900000011,6644.484809677421
202110,전농2동,야간,3479.8080784946196,4545.942797849452,5691.360172043006,4083.8701311827845
202110,전농2동,주간,3567.5857041474715,4393.884335483866,4423.086482027644,3421.597537788028
202110,답십리1동,야간,4148.717382795692,7883.599560215057,7899.596473118305,4956.6567086021505
202110,장안1동,야간,4054.198798924725,11527.28859032261,10657.294340860226,7289.431893548386
202110,장안2동,야간,4839.715641935489,7786.50185268818,8710.395153763422,5651.975500000003
202110,청량리동,주간,1845.2053700460822,5007.38469124426,5622.239385714267,6602.398094930873
202110,청량리동,야간,1549.9247462365604,4645.550966666674,4920.201163440849,5624.243293548388
202110,회기동,야간,2327.3187193548424,8546.808108602152,3785.827918279576,3538.5941817204307
202110,회기동,주간,2951.0130760368743,9380.965532258062,4570.071821198148,3352.21171198157
202110,휘경1동,야간,1752.3461365591384,7514.967563440845,3963.0671892473188,3037.8889741935477
202110,휘경1동,주간,1867.665093548392,6796.62829861749,4067.027038709681,3602.7170552995385
202110,이문1동,야간,3185.913465591398,11690.21872473119,5327.107022580641,4180.694915053761
202110,이문1동,주간,3207.254307373284,10699.608480645174,4725.552331797248,3599.6511391705185
202110,이문2동,주간,2168.102811520734,2933.6321410138175,3400.704907373272,3321.6732612903193
202110,이문2동,야간,3178.991422580642,4990.695487096774,5732.560320430101,4633.679758064506
202111,용신동,야간,2860.8150511111085,12347.57391222222,9372.98313222222,7630.015884444411
202111,제기동,야간,3821.3447644444527,11978.820225555535,8593.60226,8837.39893666665
202111,전농1동,야간,4200.902946666665,10783.23383,9213.428187777781,7144.667207777784
202111,전농2동,야간,3468.5416655555564,4448.272710000003,5628.693924444433,4017.9950088888895
202111,답십리1동,야간,4235.559634444433,7815.585191111087,7916.004747777791,5014.833424444443
202111,답십리2동,야간,3205.4284811111174,7279.078607777789,8461.444054444446,6709.803535555574
202111,장안1동,야간,4093.758097777773,11827.393245555586,10807.439494444443,7428.454242222219
202111,장안2동,야간,4843.161485555556,7717.090116666674,8702.861867777772,5625.804935555546
202111,청량리동,야간,1620.0456111111105,4683.100101111114,4994.893074444452,5675.461504444437
202111,회기동,야간,2277.946565555546,8863.108995555567,3758.028597777773,3606.886436666675
202111,휘경1동,야간,1705.558279999999,7758.912786666683,3991.3757644444418,3023.7623588888873
202111,휘경2동,야간,3412.253595555554,8639.27787333333,5882.291515555548,4377.7530944444425
202111,이문1동,야간,3213.4378800000036,12307.782264444395,5357.417392222214,4152.960576666673
202111,이문2동,야간,3157.8969888888882,4906.74788111111,5663.12612666667,4555.4573311111
202111,용신동,주간,2816.1213271428496,13275.041823333295,14224.597100476236,11405.218478571394
202111,제기동,주간,3660.1603266666743,10302.654912380927,9936.35537809524,12226.540689047612
202111,전농1동,주간,4958.527770476195,9716.17613714284,9369.40393666666,8097.838208571381
202111,전농2동,주간,3831.03746619049,4501.260708095232,4468.747680000002,3451.9064999999996
202111,답십리1동,주간,3353.7937100000004,5662.283908095241,6320.025445238106,4682.768848571424
202111,답십리2동,주간,2155.5812647619005,4543.368180952368,5945.648475238105,5107.718049047654
202111,장안1동,주간,3464.8453542857164,10536.684727619066,11520.856815238105,7645.130508571447
202111,장안2동,주간,5153.250994761906,7015.828831428555,8613.453308571445,6000.976583809507
202111,청량리동,주간,1863.7365380952363,4996.731694761896,5647.60166142856,6627.894243333304
202111,회기동,주간,3158.304735238089,9598.905727142863,4858.373943333325,3525.3286261904764
202111,휘경1동,주간,1819.4946733333331,6779.771856190478,4068.391189999992,3619.8407447619143
202111,휘경2동,주간,3301.4034561904846,5946.896843333351,4288.391860952374,3656.556905238089
202111,이문1동,주간,3676.210893809504,11920.309744285754,5004.608505714312,3635.954329047615
202111,이문2동,주간,2109.479397142855,2772.791940952392,3268.160229523804,3319.257670476203
202112,용신동,야간,2769.729082795698,12205.423434408583,9291.22485913978,7588.105698924726
202112,제기동,야간,3782.9387741935516,11807.55849892473,8469.060033333333,8721.526334408596
202112,전농1동,야간,4075.0689236559133,10673.667037634385,9125.116360215023,7022.655106451594
202112,전농2동,야간,3337.756170967748,4396.742998924735,5583.934018279557,4078.9947247311834
202112,답십리1동,야간,4393.880979569884,8060.0052956989375,8222.194075268822,5252.377331182799
202112,답십리2동,야간,3163.4990827957186,7312.498576344103,8473.68702795699,6752.363035483878
202112,장안1동,야간,4092.6768215053785,11738.231406451609,10904.983875268841,7497.96868064515
202112,장안2동,야간,4807.829650537646,7678.078212903206,8716.894393548408,5623.45855483871
202112,청량리동,야간,1643.6123268817219,4785.557492473118,5041.528183870972,5689.900720430095
202112,회기동,야간,2237.7002784946203,8876.772523655914,3734.3547924731142,3567.3599698924722
202112,휘경1동,야간,1751.3161892473108,7722.815613978498,3913.3119172043007,2950.314375268818
202112,휘경2동,야간,3447.6232290322637,8759.514834408603,5927.703113978504,4471.402772043016
202112,이문1동,야간,3023.300217204302,12204.210765591408,5166.54502043012,3995.4990419354913
202112,이문2동,야간,3162.011103225808,4847.555539784952,5675.4290419354875,4536.155959139783
202112,용신동,주간,2867.37185391705,13117.83219308755,14010.875576958568,11111.512045161277
202112,제기동,주간,3430.778272350219,10099.622511059932,9709.180119815694,11699.778405530005
202112,전농1동,주간,4932.63896175114,10033.097266820285,9449.301966359419,7929.154650230395
202112,전농2동,주간,3583.109653917047,4355.679880645168,4513.408262672814,3562.0727921659113
202112,답십리1동,주간,3577.581023502302,5965.373872350226,6741.435695391714,4978.259614746546
202112,답십리2동,주간,2179.5440963133583,4708.278542857142,6084.510323963122,5323.180617050692
202112,장안1동,주간,3499.720080184333,10626.91275990787,11675.470629032263,7872.029957142916
202112,장안2동,주간,5103.855541935482,7026.455708755764,8712.141517972308,6087.445293548348
202112,청량리동,주간,1876.2298608294914,5154.473692626721,5651.8262751152015,6563.292055760375
202112,회기동,주간,2913.69698156682,9521.40007741937,4728.376468663593,3510.261741474666
202112,휘경1동,주간,1839.7346889400949,6822.222408755769,3960.9859571428537,3451.9823483870996
202112,휘경2동,주간,3226.9106718893963,6089.494334562179,4455.581038248859,3827.1360400921726
202112,이문1동,주간,3053.6128013824823,11126.800206912489,4715.85819262673,3598.1027216589964
202112,이문2동,주간,2124.463842396322,2788.9016658986257,3342.8444894009403,3390.946956682037
202201,장안1동,주간,3608.6176594470003,10481.888970967795,11538.33909953914,7817.868809216593
202201,장안2동,주간,5452.187108294938,7065.227340092143,8735.562570046115,6071.600000000008
202201,제기동,주간,3210.1740387096675,9489.156930875562,9798.149336405548,12447.394307834102
202201,전농1동,야간,3815.2035387096817,10416.902969892455,9002.982927957031,7011.78928387098
202201,전농1동,주간,4372.150235023035,9613.874574654412,9566.856837788046,8097.049574193574
202201,답십리1동,주간,3665.666746543772,5953.572264055277,6734.997423502316,5068.001181105995
202201,답십리2동,야간,3111.4866193548332,7319.874003225825,8400.431978494618,6723.935706451625
202201,용신동,야간,2975.291874193543,12574.642658064518,10040.368767741926,8109.55921720431
202201,용신동,주간,3121.7748778801865,13303.177004608311,14501.846661751168,12217.149710599126
202201,제기동,야간,3662.6875129032246,11180.627249462372,8429.037183870973,8663.231356989256
202201,답십리2동,주간,2701.479475576042,4771.8536585253305,6158.940392165911,5340.434638248852
202201,전농2동,주간,2993.2104903225872,3820.617982488474,4416.528088479266,3585.8238354838622
202201,전농2동,야간,3274.1556731182795,4151.489903225803,5515.84304086023,4128.528378494638
202201,장안1동,야간,4101.829009677421,11629.00815806449,10875.058563440862,7450.395173118249
202201,답십리1동,야간,4359.212904301076,7987.46213978493,8254.090988172014,5297.514722580647
202201,장안2동,야간,4745.3912440860295,7581.59873870968,8709.436035483857,5622.685544086027
202201,청량리동,야간,1637.5318655913934,4701.07038172042,5071.080434408614,5697.63520967742
202201,청량리동,주간,1840.9144069124375,5005.568608294945,5657.783769585266,6747.664702764981
202201,휘경2동,주간,2537.5974774193605,5598.920547465432,4436.463229032253,3836.7856875576153
202201,회기동,주간,2120.6706032258007,8588.759346082936,4382.9248718893905,3377.947994930885
202201,회기동,야간,2060.1608526881732,8245.266433333343,3686.18375698925,3488.748754838711
202201,휘경1동,야간,1723.7746591397852,7256.79663655915,3849.5060967741906,2921.0918333333284
202201,휘경1동,주간,1842.4333995391714,6313.627361751148,3829.0118769585383,3367.8397115207476
202201,휘경2동,야간,3185.095276344088,8083.088434408622,6019.9606430107715,4469.582189247304
202201,이문1동,야간,2509.130689247306,10892.071521505379,4855.196790322576,3775.6414172043046
202201,이문1동,주간,2516.4322935483774,9588.122008755785,4451.775070967754,3404.4696465437846
202201,이문2동,야간,3078.453747311833,4813.790719354828,5690.10810537634,4486.645258064524
202201,이문2동,주간,2329.926839631334,2774.4363179723487,3406.243491244255,3343.2955175115253
202202,장안1동,주간,3642.4009469387806,10543.384257142867,11430.394419898,7832.3871622449105
202202,제기동,주간,3315.822974999991,9701.326254081623,9350.19986734697,11152.81347806121
202202,답십리1동,야간,4453.280465476194,7988.3564440476175,8262.34862380953,5304.348426190485
202202,전농2동,주간,3111.0188607142913,3900.8156448979453,4462.906658163265,3623.0596336734593
202202,답십리1동,주간,3836.294665306134,6118.427586224484,6810.7428346938705,5029.318541836737
202202,장안1동,야간,4125.079960714288,11640.302830952367,10799.770036904789,7441.97594166666
202202,용신동,야간,3170.8795416666703,12984.98423452379,10185.410403571435,8214.618483333328
202202,용신동,주간,3390.385029591842,13793.42561377549,14557.57907806125,11865.928456632642
202202,제기동,야간,3771.4607273809524,11208.352434523798,8332.194689285741,8504.209422619037
202202,전농1동,야간,3759.227903571425,10413.567921428616,9017.270190476207,7021.014569047606
202202,전농1동,주간,4269.510239285732,9714.764622449007,9575.064388265337,7925.912973469388
202202,답십리2동,주간,2688.754952551023,4939.077033163271,6293.130647959194,5388.786137244899
202202,전농2동,야간,3295.1774547618993,4121.763342857148,5514.25863809525,4122.534626190487
202202,답십리2동,야간,3141.73200119048,7344.3738214285195,8349.054366666676,6681.923401190488
202202,이문1동,주간,2626.6140280612235,9706.752118877552,4622.320763775512,3478.5819852040745
202202,장안2동,주간,5433.602182142874,7212.051752551028,8846.23934336739,6107.139287244916
202202,장안2동,야간,4823.113097619044,7548.878092857147,8734.259391666648,5619.416688095237
202202,청량리동,주간,1849.4187168367248,5049.838841836737,5694.083174489778,6826.670571938764
202202,청량리동,야간,1657.732116666667,4751.408113095235,5177.919032142858,5746.547559523823
202202,회기동,야간,2109.4618333333347,8101.693311904764,3673.4208571428594,3429.5294178571385
202202,회기동,주간,2181.715466836732,8617.02898520409,4429.50992397959,3359.5418933673527
202202,휘경1동,야간,1763.1372714285706,7323.488908333329,3889.5300333333257,2957.569153571425
202202,휘경1동,주간,1932.5353566326526,6576.145527040846,3915.750009183681,3392.8684321428586
202202,휘경2동,야간,3238.5647964285786,8180.891507142857,5973.206617857134,4437.153384523806
202202,휘경2동,주간,2638.74857295918,5839.052446428571,4542.05077653062,3873.009921428592
202202,이문1동,야간,2555.9242964285654,10877.220342857127,4888.894592857146,3786.0308095238056
202202,이문2동,야간,3038.82841547619,4829.668598809523,5757.703369047623,4462.565665476193
202202,이문2동,주간,2377.685103061228,2880.6607795918453,3557.160013775513,3330.9841678571506
202203,이문1동,주간,4234.188202304155,11784.810533179716,4701.166248847927,3428.696136866346
202203,용신동,주간,3568.8943271889407,14557.891779723543,15014.554976958505,12447.604747926176
202203,제기동,주간,3882.6466640553076,10209.176818893986,9343.024974193539,11234.127135944656
202203,장안1동,주간,3417.1202829493,10613.001357603662,11435.140609216533,7784.865731797216
202203,답십리1동,야간,4547.422806451614,8091.483062365597,8367.659640860207,5411.001343010762
202203,장안2동,주간,5160.2338686636,7159.437213364048,8931.790512903204,6077.509670506923
202203,용신동,야간,3464.9090204301133,14025.748208602163,10559.382748387108,8431.215734408604
202203,제기동,야간,3991.5420473118234,11602.174076344067,8226.254673118272,8365.187512903223
202203,전농1동,야간,4065.184962365595,10894.588524731204,8804.220650537605,6737.512084946248
202203,전농1동,주간,4812.147953917041,9923.57048709678,9325.52481520741,7522.733277880165
202203,이문2동,주간,2068.68259585253,2974.6710032258065,3491.5518216589953,3235.6403456221155
202203,전농2동,주간,3834.671518433189,4435.854698156688,4554.265201843308,3556.4866267281177
202203,전농2동,야간,3480.633338709675,4255.662518279568,5464.037802150539,4044.3698913978455
202203,답십리1동,주간,3578.723323502309,6182.106022580649,6861.265902304144,5043.262943778814
202203,답십리2동,주간,1950.7247963133607,4781.914133179715,6005.061185714269,5094.436576036858
202203,답십리2동,야간,2961.952296774199,7175.004972043,8110.091274193571,6390.188393548403
202203,장안1동,야간,4137.168361290324,11772.446454838704,10808.814903225799,7332.644000000001
202203,청량리동,야간,1645.7803365591415,4946.416434408612,5216.575997849463,5832.621379569897
202203,장안2동,야간,4909.899795698931,7642.319494623635,8878.593653763457,5655.603297849463
202203,청량리동,주간,1886.1957654377925,5153.915896774189,5769.043481105988,6805.48273778799
202203,이문2동,야간,3194.8019688172067,4974.778397849456,5724.138535483893,4375.693256989253
202203,회기동,주간,3439.234328110597,9454.951372350226,4462.732375576039,3231.2307405529964
202203,회기동,야간,2695.3949870967726,8763.841852688163,3667.651766666673,3258.615884946235
202203,휘경1동,야간,1940.9875118279597,7903.072909677412,3926.046039784938,2990.6908709677405
202203,휘경1동,주간,1971.896338709678,6944.693435023039,3768.9313092165794,3314.3549018433146
202203,휘경2동,주간,3525.6443410138177,6428.03174147466,4483.869483410145,3778.75744930876
202203,휘경2동,야간,3660.796809677409,9061.826901075268,5869.517302150532,4414.649544086023
202203,이문1동,야간,3862.452122580635,12311.438339784952,5000.214137634414,3782.73041182795
202204,용신동,주간,3488.782592380949,14291.13603523812,15323.770977619064,12901.44509285718
202204,용신동,야간,3481.8705833333297,14231.166703333358,10644.29606777783,8470.543956666656
202204,답십리2동,주간,1694.7134123809558,4528.100186190468,5713.388757142884,4824.132235238077
202204,이문1동,주간,4223.265139047615,11960.16354380956,4565.685273333335,3289.8140361904866
202204,장안1동,주간,3247.4877433333327,10241.435931904785,11375.17715,7724.4004642857335
202204,휘경2동,주간,3676.8468361904847,6239.6997252381,4437.9252809523905,3673.744800476196
202204,답십리1동,주간,3246.145421428578,5671.12309857142,6441.851403333319,4798.822479523813
202204,답십리1동,야간,4502.606723333341,7908.210723333329,8213.222401111136,5209.505292222212
202204,전농1동,야간,4040.115640000003,10746.18487888894,8713.81287777778,6757.84667888887
202204,전농1동,주간,5049.438479523835,9707.153842380942,9142.264707619068,7579.521790952364
202204,장안2동,주간,4815.580731904768,6697.805384285716,8418.000800476158,5751.019131428558
202204,제기동,야간,3920.492973333337,11612.110948888905,8106.244457777778,8073.255626666658
202204,제기동,주간,3671.3117514285723,9949.600671428567,9134.674234761902,11020.898954761902
202204,전농2동,야간,3541.8289388888884,4311.770412222205,5385.025225555564,3914.607907777777
202204,전농2동,주간,4065.121846666661,4640.787071428575,4268.156332380936,3324.1976680952453
202204,휘경1동,주간,1870.963473333332,6677.627716666687,3681.3947528571275,3219.864267619039
