ym,dong,hour,pop
202110,제기동,6,34197.940264516124
202110,제기동,15,36048.880058064555
202110,답십리1동,2,25213.24895161293
202110,답십리1동,12,20641.99223225804
202110,답십리1동,8,22833.37265483871
202110,답십리2동,9,20761.556716129024
202110,용신동,4,32854.130003225815
202110,용신동,13,42124.88129354848
202110,용신동,19,35374.74054516127
202110,용신동,22,34547.03546129031
202110,용신동,3,32310.154399999952
202110,용신동,9,40583.412870967724
202110,용신동,12,42330.243403225824
202110,용신동,18,36308.63365806455
202110,용신동,21,34675.036219354864
202110,용신동,2,32088.540154838713
202110,용신동,8,39101.14406774196
202110,용신동,11,42367.99981612901
202110,용신동,17,38447.59967741944
202110,용신동,20,35066.92822258061
202110,용신동,1,31923.292993548363
202110,용신동,7,36019.59969032259
202110,용신동,10,41630.735948387104
202110,용신동,16,40067.29172258063
202110,용신동,0,31697.9004064516
202110,용신동,6,33908.23564838715
202110,용신동,15,41236.26230645172
202110,용신동,5,33035.1583548387
202110,용신동,14,41870.29050322589
202110,용신동,23,31710.245874193533
202110,답십리2동,12,19047.54586774191
202110,답십리1동,18,20928.779745161293
202110,제기동,5,33808.75228387097
202110,제기동,14,36626.31265806457
202110,제기동,23,32838.38989354839
202110,제기동,4,33634.18118064517
202110,제기동,13,36737.159703225785
202110,제기동,19,30933.04300645159
202110,제기동,22,32190.17729354834
202110,제기동,3,33381.72154838713
202110,제기동,9,35622.91753548392
202110,제기동,12,36866.87083548384
202110,제기동,18,31359.862712903196
202110,제기동,21,31544.759370967684
202110,제기동,2,33250.111661290364
202110,제기동,8,35061.80210322575
202110,제기동,11,36910.284822580674
202110,제기동,17,33031.66997419354
202110,제기동,20,31206.504174193527
202110,제기동,1,33162.93498387097
202110,제기동,7,34427.83562258066
202110,제기동,10,36337.71681612903
202110,제기동,16,34704.38725161289
202110,전농1동,3,31138.083945161263
202110,전농1동,9,31350.158100000008
202110,전농1동,12,32624.365416129025
202110,전농1동,18,34934.41361290324
202110,전농1동,21,34107.15058064517
202110,전농1동,2,31136.748003225788
202110,전농1동,8,32044.021264516152
202110,전농1동,11,32248.391512903232
202110,전농1동,17,34020.64297096772
202110,전농1동,20,33979.99946129033
202110,전농1동,1,31084.1515096774
202110,전농1동,7,32436.75795161291
202110,전농1동,10,32036.859558064498
202110,전농1동,16,33650.10213548382
202110,전농1동,0,31173.35598064517
202110,전농1동,6,31572.959851612897
202110,전농1동,15,33606.54009677416
202110,전농1동,5,31388.716696774172
202110,전농1동,14,33065.58983870975
202110,전농1동,23,31120.562964516135
202110,전농1동,4,31170.89086774196
202110,전농1동,13,33220.535103225826
202110,전농1동,19,34606.44490322576
202110,전농1동,22,34105.53395806453
202110,답십리1동,21,21679.8053580645
202110,답십리2동,21,22872.39294516131
202110,답십리2동,5,25676.27891290321
202110,전농2동,3,18125.821538709675
202110,전농2동,9,17012.72726129031
202110,전농2동,12,16290.137577419366
202110,전농2동,18,15921.726716129044
202110,전농2동,21,17325.663693548366
202110,전농2동,2,18107.489693548396
202110,전농2동,8,17350.2828516129
202110,전농2동,11,16619.450754838686
202110,전농2동,17,15887.506109677408
202110,전농2동,20,17027.69356451612
202110,전농2동,1,18108.10898064516
202110,전농2동,7,17478.457445161304
202110,전농2동,10,16771.525403225827
202110,전농2동,16,15945.965522580645
202110,전농2동,0,17964.682164516104
202110,전농2동,6,17868.69968709677
202110,전농2동,15,16185.31569354836
202110,전농2동,5,18093.58068387097
202110,답십리2동,14,18784.079767741954
202110,전농2동,14,16196.440158064519
202110,전농2동,23,17982.134458064498
202110,전농2동,4,18091.45958387099
202110,전농2동,13,16111.271706451611
202110,전농2동,19,16534.028254838722
202110,전농2동,22,17689.812235483827
202110,답십리2동,23,25896.768822580616
202110,답십리1동,1,25191.56599677424
202110,답십리1동,10,21415.345087096764
202110,답십리1동,16,20197.081835483874
202110,답십리1동,0,24866.214116129024
202110,답십리1동,6,24744.305122580627
202110,답십리1동,15,19962.723706451623
202110,답십리1동,5,24967.09200322578
202110,답십리1동,14,19974.65448709678
202110,답십리1동,23,25169.82043870969
202110,답십리1동,4,25304.245206451586
202110,답십리1동,13,20255.03992580646
202110,답십리1동,19,21054.135912903224
202110,답십리1동,22,22216.60765483872
202110,답십리1동,3,25273.03297419355
202110,답십리1동,20,21333.47102903223
202110,답십리2동,18,20777.849351612924
202110,장안1동,4,33919.98100645165
202110,답십리2동,7,23466.883835483903
202110,장안1동,19,32977.79109999999
202110,장안1동,3,34149.20606451614
202110,답십리2동,2,26101.975087096765
202110,답십리2동,8,21727.82272258068
202110,답십리2동,11,19476.65795806454
202110,답십리2동,17,19952.646054838668
202110,답십리2동,20,21981.08977096774
202110,답십리2동,1,26020.673951612996
202110,답십리2동,10,19944.883870967762
202110,답십리2동,0,25929.882025806393
202110,답십리2동,6,24955.758861290386
202110,답십리2동,15,19097.28145483869
202110,답십리2동,4,26132.93538064516
202110,답십리2동,13,18805.86873870967
202110,답십리2동,19,21351.38237419355
202110,답십리2동,22,23686.140445161338
202110,답십리2동,3,26125.69103225808
202110,장안1동,5,34016.07547741931
202110,장안1동,14,32205.566725806457
202110,장안1동,13,32661.12070322585
202110,장안1동,11,33598.03249354836
202110,장안1동,22,34181.07739677412
202110,장안1동,2,34326.96727096772
202110,장안1동,8,34750.18244516133
202110,장안1동,1,34466.31906451616
202110,장안1동,7,34401.05837096773
202110,장안1동,10,33888.40389999997
202110,장안1동,16,32405.921019354813
202110,장안1동,6,34268.30251612904
202110,장안1동,15,32084.309764516172
202110,장안2동,5,27206.317841935484
202110,장안2동,14,28283.926932258037
202110,장안2동,23,27213.336799999994
202110,장안2동,4,27306.543158064454
202110,장안2동,13,28086.032377419386
202110,장안2동,19,31288.68763225807
202110,장안2동,22,29505.024122580646
202110,장안2동,3,27436.546377419345
202110,장안2동,9,26692.344819354836
202110,장안2동,12,27714.447609677423
202110,장안2동,18,30882.04977096777
202110,장안2동,21,30117.040509677438
202110,장안2동,2,27400.79357741943
202110,장안2동,8,26801.983670967784
202110,장안2동,11,27311.20662903225
202110,장안2동,17,30111.098645161317
202110,장안2동,20,30913.89324193547
202110,장안2동,6,26990.3965
202110,청량리동,13,20153.582958064515
202110,청량리동,1,17275.160651612885
202110,청량리동,7,17861.091954838706
202110,청량리동,10,19471.198122580598
202110,청량리동,16,19475.00245161291
202110,청량리동,0,17332.98486774193
202110,청량리동,6,17458.417174193546
202110,청량리동,15,19826.207870967737
202110,청량리동,5,17298.690632258058
202110,청량리동,14,19941.554967741944
202110,청량리동,23,17384.694822580648
202110,청량리동,4,17266.12147741933
202110,청량리동,19,18328.467245161286
202110,청량리동,22,17493.024935483878
202110,청량리동,3,17204.085622580646
202110,청량리동,9,18904.693567741928
202110,청량리동,12,19937.920470967743
202110,청량리동,18,18876.068677419356
202110,청량리동,21,17555.270706451596
202110,청량리동,2,17234.99404838711
202110,청량리동,8,18486.839800000034
202110,청량리동,11,19765.82096129034
202110,청량리동,17,19248.87631935486
202110,청량리동,20,17801.3049064516
202110,휘경2동,19,17897.847377419377
202110,회기동,3,18290.097554838718
202110,회기동,9,20780.87069032259
202110,회기동,12,20728.286196774203
202110,회기동,18,18079.845512903223
202110,회기동,21,17932.00606129032
202110,회기동,2,18301.186803225817
202110,회기동,8,20541.891780645212
202110,회기동,11,20797.28808387097
202110,회기동,17,18038.73576451613
202110,회기동,20,18311.343380645176
202110,회기동,1,18315.11997419351
202110,회기동,7,19304.634961290325
202110,회기동,10,20976.152816129048
202110,회기동,16,18947.273709677404
202110,회기동,0,18301.897332258042
202110,회기동,6,18460.16311935483
202110,회기동,15,19922.112187096787
202110,회기동,5,18313.485019354845
202110,회기동,14,20666.91694193551
202110,회기동,23,18413.11923870967
202110,회기동,4,18367.42069354838
202110,회기동,13,20935.20101612902
202110,회기동,19,18319.190783870952
202110,회기동,22,17200.677741935473
202110,휘경2동,22,20725.749603225828
202110,휘경2동,20,18737.613299999983
202110,이문1동,19,23282.62276129028
202110,휘경1동,3,16303.44620967741
202110,휘경1동,9,17539.29515806451
202110,휘경1동,12,16601.19192258066
202110,휘경1동,18,17759.432938709684
202110,휘경1동,21,17743.151541935476
202110,휘경1동,2,16283.60637419355
202110,휘경1동,8,18170.124029032257
202110,휘경1동,11,16807.013354838702
202110,휘경1동,17,17433.32930645161
202110,휘경1동,20,17657.548312903218
202110,이문1동,22,24548.834380645116
202110,휘경1동,1,16130.145787096772
202110,휘경1동,7,18521.17792903225
202110,휘경1동,10,17200.086335483866
202110,휘경1동,16,16700.059158064487
202110,휘경1동,0,16187.00779677419
202110,휘경1동,6,17237.619419354836
202110,휘경1동,15,16309.793432258064
202110,휘경1동,5,16856.36489032257
202110,휘경1동,14,16231.91782258065
202110,휘경1동,23,16386.047706451613
202110,휘경1동,4,16498.865045161292
202110,이문1동,3,25016.498332258056
202110,휘경1동,13,16486.32948064514
202110,휘경1동,19,17670.026467741944
202110,휘경1동,22,17984.20305806454
202110,휘경2동,3,22871.17311290322
202110,휘경2동,9,20501.978719354825
202110,휘경2동,12,18156.325093548392
202110,휘경2동,18,17205.36967419353
202110,휘경2동,21,19889.374700000004
202110,휘경2동,2,22892.49572903224
202110,휘경2동,8,21414.117335483836
202110,휘경2동,11,18961.45317096775
202110,휘경2동,17,16918.05696129031
202110,휘경2동,1,23006.633
202110,휘경2동,7,21951.257125806438
202110,휘경2동,10,19749.98777096778
202110,휘경2동,16,17067.90286451612
202110,휘경2동,0,23065.58779677419
202110,휘경2동,6,22330.945051612904
202110,휘경2동,15,17375.19801935484
202110,휘경2동,5,22585.151535483874
202110,휘경2동,14,17516.746093548365
202110,휘경2동,23,22936.40500967743
202110,이문1동,9,24167.860377419354
202110,이문1동,12,23408.379464516165
202110,이문1동,1,24967.72876129031
202110,이문1동,7,24919.78641935488
202110,이문1동,10,23884.525867741897
202110,이문1동,16,22767.68494516131
202110,이문1동,0,24836.677380645193
202110,이문1동,6,25073.69263548386
202110,이문1동,15,22973.060683870914
202110,이문1동,5,25176.649509677416
202110,이문1동,14,22972.748400000015
202110,이문1동,23,24671.319996774204
202110,이문1동,4,25013.33027741929
202110,이문1동,13,23210.28518387092
202110,이문1동,2,25002.953196774215
202110,이문1동,8,24468.83917419353
202110,이문1동,11,23708.385567741938
202110,이문1동,17,22680.726877419376
202110,이문1동,20,23572.46944193549
202110,이문2동,2,18952.480412903227
202110,이문2동,8,15668.516874193569
202110,이문2동,11,13011.169732258066
202110,이문2동,17,12993.98834838711
202110,이문2동,20,15326.98794193549
202110,이문2동,1,19018.642087096807
202110,이문2동,7,17354.731187096775
202110,이문2동,10,13640.887132258082
202110,이문2동,16,12521.014864516146
202110,이문2동,0,19084.74305483871
202110,이문2동,6,18310.997999999978
202110,이문2동,15,12151.246461290333
202110,이문2동,5,18690.745690322536
202110,이문2동,14,11965.400358064519
202110,이문2동,23,19192.540687096778
202110,이문2동,4,18869.344783870973
202110,이문2동,13,12138.137329032274
202110,이문2동,19,14603.738509677441
202110,이문2동,22,17030.806054838686
202110,이문2동,3,18915.65394516129
202110,이문2동,9,14510.959932258054
202110,이문2동,12,12490.267232258055
202110,이문2동,18,13815.209545161284
202110,이문2동,21,16130.676106451612
202111,용신동,0,31463.353406666716
202111,제기동,0,32759.44459333333
202111,전농1동,0,31558.076036666687
202111,전농2동,0,17605.64809333332
202111,답십리1동,0,24858.55869999997
202111,답십리2동,0,25906.87706333337
202111,장안1동,0,35423.68507333328
202111,장안2동,0,27271.229740000028
202111,청량리동,0,17463.831353333317
202111,회기동,0,19056.945116666673
202111,휘경1동,0,16224.00959
202111,휘경2동,0,23229.901036666648
202111,이문1동,0,25327.193083333277
202111,이문2동,0,18703.19294333335
202111,용신동,1,31796.03053333331
202111,제기동,1,33001.250709999964
202111,전농1동,1,31531.325493333286
202111,전농2동,1,17769.390973333342
202111,답십리1동,1,25194.680263333354
202111,답십리2동,1,26146.565683333312
202111,장안1동,1,35119.37458333339
202111,장안2동,1,27293.826599999982
202111,청량리동,1,17453.20064666667
202111,회기동,1,18890.18451999999
202111,휘경1동,1,16211.637556666661
202111,휘경2동,1,23299.398813333322
202111,이문1동,1,25483.161230000038
202111,이문2동,1,18697.745463333344
202111,용신동,2,32017.436743333346
202111,제기동,2,33112.16595000001
202111,전농1동,2,31530.65879666665
202111,전농2동,2,17829.537886666647
202111,답십리1동,2,25278.79112666663
202111,답십리2동,2,26269.94855000004
202111,장안1동,2,34956.00719333329
202111,장안2동,2,27298.35668666668
202111,청량리동,2,17428.802743333345
202111,회기동,2,18745.186040000015
202111,휘경1동,2,16426.409020000006
202111,휘경2동,2,23206.230653333314
202111,이문1동,2,25546.510396666654
202111,이문2동,2,18709.199583333324
202111,용신동,3,32252.033603333348
202111,제기동,3,33226.528493333324
202111,전농1동,3,31536.42959333338
202111,전농2동,3,17856.765363333332
202111,답십리1동,3,25332.157163333355
202111,답십리2동,3,26308.83522333338
202111,장안1동,3,34795.22352333335
202111,장안2동,3,27339.797653333335
202111,청량리동,3,17420.51094
202111,회기동,3,18676.587836666666
202111,휘경1동,3,16491.074043333345
202111,휘경2동,3,23221.045906666674
202111,이문1동,3,25604.9364666667
202111,이문2동,3,18699.899750000022
202111,용신동,4,32887.75327333335
202111,제기동,4,33547.6589733333
202111,전농1동,4,31549.429136666644
202111,전농2동,4,17903.951823333322
202111,답십리1동,4,25355.084863333337
202111,답십리2동,4,26327.987826666646
202111,장안1동,4,34575.19401333334
202111,장안2동,4,27191.20956666674
202111,청량리동,4,17476.156173333347
202111,회기동,4,18682.862663333322
202111,휘경1동,4,16713.540743333324
202111,휘경2동,4,22965.67479000002
202111,이문1동,4,25686.76457666664
202111,이문2동,4,18617.735266666674
202111,용신동,5,33135.16604333335
202111,제기동,5,33771.6626633333
202111,전농1동,5,31771.346920000018
202111,전농2동,5,17849.837543333313
202111,답십리1동,5,25086.940336666663
202111,답십리2동,5,25883.322216666616
202111,장안1동,5,34631.01591333333
202111,장안2동,5,27135.656856666672
202111,청량리동,5,17532.22162
202111,회기동,5,18539.064226666673
202111,휘경1동,5,17118.270520000005
202111,휘경2동,5,22873.029143333326
202111,이문1동,5,25898.50311999997
202111,이문2동,5,18446.242920000015
202111,용신동,6,34031.1167233334
202111,제기동,6,34278.168206666676
202111,전농1동,6,32044.58495333332
202111,전농2동,6,17628.291496666683
202111,답십리1동,6,24796.78311000003
202111,답십리2동,6,25107.007873333303
202111,장안1동,6,34821.868253333356
202111,장안2동,6,26964.26495333332
202111,청량리동,6,17629.65376000002
202111,회기동,6,18734.792406666642
202111,휘경1동,6,17529.14640000001
202111,휘경2동,6,22600.615713333304
202111,이문1동,6,25780.680366666682
202111,이문2동,6,18033.9753033333
202111,용신동,7,36275.73841666655
202111,제기동,7,34578.44023333332
202111,전농1동,7,33179.42370000002
202111,전농2동,7,17269.926020000024
202111,답십리1동,7,24148.76267
202111,답십리2동,7,23386.057073333337
202111,장안1동,7,35000.33974666673
202111,장안2동,7,26582.40159333334
202111,청량리동,7,18092.122546666655
202111,회기동,7,19851.41999333331
202111,휘경1동,7,19131.87370666666
202111,휘경2동,7,22178.02371
202111,이문1동,7,25849.590843333295
202111,이문2동,7,17020.81128666666
202111,용신동,8,39712.04295000002
202111,제기동,8,35213.838276666735
202111,전농1동,8,32341.692793333325
202111,전농2동,8,17304.839526666674
202111,답십리1동,8,22791.657240000048
202111,답십리2동,8,21298.51362666666
202111,장안1동,8,35450.23624333329
202111,장안2동,8,26375.4677466667
202111,청량리동,8,18634.36410000001
202111,회기동,8,21458.874779999973
202111,휘경1동,8,18483.257453333317
202111,휘경2동,8,21435.005876666677
202111,이문1동,8,25962.06178333332
202111,이문2동,8,15214.349153333318
202111,용신동,9,41350.58615666663
202111,제기동,9,35732.843289999975
202111,전농1동,9,31383.493346666695
202111,전농2동,9,17112.573590000018
202111,답십리1동,9,21761.735000000004
202111,답십리2동,9,20253.61066666667
202111,장안1동,9,35018.60428333331
202111,장안2동,9,26228.997909999976
202111,청량리동,9,18967.369196666656
202111,회기동,9,21769.375656666667
202111,휘경1동,9,17584.103663333342
202111,휘경2동,9,20504.873673333335
202111,이문1동,9,25720.729676666648
202111,이문2동,9,14018.173330000014
202111,용신동,10,42365.967816666554
202111,제기동,10,36470.0191133333
202111,전농1동,10,31966.66495000001
202111,전농2동,10,16973.428566666662
202111,답십리1동,10,21232.311776666666
202111,답십리2동,10,19489.982869999953
202111,장안1동,10,34555.04702666663
202111,장안2동,10,26312.11334666662
202111,청량리동,10,19456.792629999978
202111,회기동,10,21944.779266666665
202111,휘경1동,10,17116.833196666674
202111,휘경2동,10,19771.789893333338
202111,이문1동,10,25788.729176666664
202111,이문2동,10,13168.95927000001
202111,용신동,11,43166.85543666662
202111,제기동,11,36987.18089
202111,전농1동,11,32204.289716666663
202111,전농2동,11,16918.14515
202111,답십리1동,11,20867.736656666668
202111,답십리2동,11,19107.27595666667
202111,장안1동,11,34411.61834666663
202111,장안2동,11,26729.62180999999
202111,청량리동,11,19825.42286666665
202111,회기동,11,21581.534793333336
202111,휘경1동,11,16889.095843333333
202111,휘경2동,11,19093.11521666666
202111,이문1동,11,25605.085513333335
202111,이문2동,11,12678.978293333352
202111,용신동,12,43084.78971666663
202111,제기동,12,37077.535613333384
202111,전농1동,12,32451.884160000005
202111,전농2동,12,16716.327030000022
202111,답십리1동,12,20599.41304333333
202111,답십리2동,12,18735.19457
202111,장안1동,12,34118.25514333337
202111,장안2동,12,27022.899113333362
202111,청량리동,12,20045.905106666676
202111,회기동,12,21560.067993333327
202111,휘경1동,12,16560.883329999993
202111,휘경2동,12,18335.76357666669
202111,이문1동,12,25337.57586333336
202111,이문2동,12,12164.700193333336
202111,용신동,13,42965.22813666665
202111,제기동,13,37165.48270333335
202111,전농1동,13,32998.58001333333
202111,전농2동,13,16722.94890666667
202111,답십리1동,13,20201.03572666662
202111,답십리2동,13,18449.481106666663
202111,장안1동,13,33574.90533999995
202111,장안2동,13,27320.07189666661
202111,청량리동,13,20345.054763333294
202111,회기동,13,22032.15300333335
202111,휘경1동,13,16375.550600000019
202111,휘경2동,13,18000.325156666666
202111,이문1동,13,25128.694959999997
202111,이문2동,13,11843.539413333323
202111,용신동,14,42753.56183999998
202111,제기동,14,37217.85508333336
202111,전농1동,14,32680.17537999997
202111,전농2동,14,16821.698889999967
202111,답십리1동,14,20005.876719999982
202111,답십리2동,14,18418.586649999957
202111,장안1동,14,33203.57632333332
202111,장안2동,14,27507.724813333356
202111,청량리동,14,20092.80079666667
202111,회기동,14,21671.481826666648
202111,휘경1동,14,16128.079450000003
202111,휘경2동,14,17827.68099333335
202111,이문1동,14,25282.424669999975
202111,이문2동,14,11663.019453333347
202111,용신동,15,42071.64594333329
202111,제기동,15,36645.56413666664
202111,전농1동,15,33192.097849999926
202111,전농2동,15,16712.722643333334
202111,답십리1동,15,19968.046883333343
202111,답십리2동,15,18905.070906666628
202111,장안1동,15,33184.972669999974
202111,장안2동,15,28000.11200666664
202111,청량리동,15,19859.581393333367
202111,회기동,15,20798.880270000012
202111,휘경1동,15,16225.187859999985
202111,휘경2동,15,17572.811666666646
202111,이문1동,15,24982.845716666627
202111,이문2동,15,11893.165293333332
202111,용신동,16,40635.77602666666
202111,제기동,16,35029.65678000003
202111,전농1동,16,33238.31564000001
202111,전농2동,16,16489.985566666666
202111,답십리1동,16,20264.32134333334
202111,답십리2동,16,19355.551846666687
202111,장안1동,16,33496.539623333316
202111,장안2동,16,28459.323246666674
202111,청량리동,16,19519.962306666686
202111,회기동,16,19624.05275
202111,휘경1동,16,16731.81738999999
202111,휘경2동,16,17364.949953333347
202111,이문1동,16,24813.721476666688
202111,이문2동,16,12304.502020000009
202111,용신동,17,39040.519606666654
202111,제기동,17,33168.27613666671
202111,전농1동,17,33864.86305666669
202111,전농2동,17,16347.124246666663
202111,답십리1동,17,20453.544090000043
202111,답십리2동,17,19881.062039999997
202111,장안1동,17,33664.57278666665
202111,장안2동,17,29490.565723333308
202111,청량리동,17,19275.032666666644
202111,회기동,17,18368.620566666657
202111,휘경1동,17,17633.99987333332
202111,휘경2동,17,17083.443736666653
202111,이문1동,17,24119.339510000027
202111,이문2동,17,12742.663149999978
202111,용신동,18,36488.81257333324
202111,제기동,18,31349.557163333342
202111,전농1동,18,34899.08769333329
202111,전농2동,18,16315.401399999984
202111,답십리1동,18,20994.323263333332
202111,답십리2동,18,20810.75547000002
202111,장안1동,18,33604.380109999925
202111,장안2동,18,30324.30710999997
202111,청량리동,18,18828.644403333354
202111,회기동,18,18444.35938333335
202111,휘경1동,18,18040.44019333335
202111,휘경2동,18,17417.870963333346
202111,이문1동,18,24058.588876666694
202111,이문2동,18,13674.04207333335
202111,용신동,19,35330.05690333332
202111,제기동,19,30950.514500000012
202111,전농1동,19,34589.74182666665
202111,전농2동,19,16818.96860333333
202111,답십리1동,19,21176.693983333298
202111,답십리2동,19,21455.471433333354
202111,장안1동,19,33627.714593333316
202111,장안2동,19,30857.7625366667
202111,청량리동,19,18238.005190000014
202111,회기동,19,18787.883596666685
202111,휘경1동,19,17830.677926666634
202111,휘경2동,19,18019.465646666667
202111,이문1동,19,24097.176776666656
202111,이문2동,19,14358.60268999998
202111,용신동,20,34832.38472666664
202111,제기동,20,31135.334346666652
202111,전농1동,20,33981.28867999996
202111,전농2동,20,17104.71816666668
202111,답십리1동,20,21394.797326666667
202111,답십리2동,20,22040.114236666694
202111,장안1동,20,34227.06697666667
202111,장안2동,20,30557.232330000017
202111,청량리동,20,17724.937979999995
202111,회기동,20,18861.62676666667
202111,휘경1동,20,17674.678360000024
202111,휘경2동,20,18740.76491
202111,이문1동,20,24328.1656066667
202111,이문2동,20,15054.92003333333
202111,용신동,21,34270.55220333334
202111,제기동,21,31448.666816666653
202111,전농1동,21,34308.83239666666
202111,전농2동,21,17225.40346333333
202111,답십리1동,21,21699.175
202111,답십리2동,21,22872.776316666652
202111,장안1동,21,34569.04250999997
202111,장안2동,21,29981.46291333337
202111,청량리동,21,17505.964383333336
202111,회기동,21,18679.446740000007
202111,휘경1동,21,17753.732970000005
202111,휘경2동,21,19787.038626666672
202111,이문1동,21,24591.418220000032
202111,이문2동,21,15750.156980000007
202111,용신동,22,33955.00231333328
202111,제기동,22,31904.034050000024
202111,전농1동,22,34249.01693666669
202111,전농2동,22,17428.387696666683
202111,답십리1동,22,22043.219546666645
202111,답십리2동,22,23561.274893333422
202111,장안1동,22,34906.36521666661
202111,장안2동,22,29323.905130000014
202111,청량리동,22,17445.640123333338
202111,회기동,22,18209.63152666665
202111,휘경1동,22,17950.864836666682
202111,휘경2동,22,20564.124873333345
202111,이문1동,22,25038.50826666663
202111,이문2동,22,16476.59353666665
202111,용신동,23,31403.59730000005
202111,제기동,23,32545.718189999974
202111,전농1동,23,31595.577173333317
202111,전농2동,23,17597.781613333325
202111,답십리1동,23,25016.016420000004
202111,답십리2동,23,25778.603486666667
202111,장안1동,23,35615.33495666665
202111,장안2동,23,26994.98830333342
202111,청량리동,23,17531.780533333334
202111,회기동,23,19364.85695666666
202111,휘경1동,23,16423.019066666668
202111,휘경2동,23,22986.90946666672
202111,이문1동,23,25054.764966666593
202111,이문2동,23,18715.502496666675
202112,용신동,0,31387.038174193553
202112,제기동,0,32349.33027741939
202112,전농1동,0,31231.528187096766
202112,전농2동,0,17461.554406451636
202112,답십리1동,0,25850.481532258065
202112,답십리2동,0,26024.88556129039
202112,장안1동,0,35505.42472258064
202112,장안2동,0,27246.33047419349
202112,청량리동,0,17644.73232258064
202112,회기동,0,18744.582525806483
202112,휘경1동,0,16165.274241935489
202112,휘경2동,0,23601.135877419398
202112,이문1동,0,24891.053693548365
202112,이문2동,0,18663.035854838683
202112,용신동,1,31676.582483870978
202112,제기동,1,32557.16924193551
202112,전농1동,1,31161.43665483877
202112,전농2동,1,17615.65649032257
202112,답십리1동,1,26083.274167741976
202112,답십리2동,1,26191.808416129006
202112,장안1동,1,35213.92794193552
202112,장안2동,1,27246.055280645123
202112,청량리동,1,17643.04624193549
202112,회기동,1,18643.467590322565
202112,휘경1동,1,16128.627061290314
202112,휘경2동,1,23623.364277419412
202112,이문1동,1,25004.576387096757
202112,이문2동,1,18638.965919354803
202112,용신동,2,31876.136429032285
202112,제기동,2,32620.034438709652
202112,전농1동,2,31135.65568709676
202112,전농2동,2,17662.76255483872
202112,답십리1동,2,26178.756493548386
202112,답십리2동,2,26298.33534516127
202112,장안1동,2,35022.17157419351
202112,장안2동,2,27237.764300000006
202112,청량리동,2,17604.69371612904
202112,회기동,2,18567.569806451585
202112,휘경1동,2,16312.356277419358
202112,휘경2동,2,23478.319996774175
202112,이문1동,2,25032.334993548382
202112,이문2동,2,18631.934119354843
202112,용신동,3,32071.507351612872
202112,제기동,3,32739.21849032261
202112,전농1동,3,31145.637567741884
202112,전농2동,3,17690.296025806438
202112,답십리1동,3,26264.21033225807
202112,답십리2동,3,26326.256206451606
202112,장안1동,3,34872.03640967743
202112,장안2동,3,27253.144183870932
202112,청량리동,3,17589.424296774167
202112,회기동,3,18510.54400000001
202112,휘경1동,3,16381.4626
202112,휘경2동,3,23482.096687096815
202112,이문1동,3,25071.448635483892
202112,이문2동,3,18606.105858064504
202112,용신동,4,32555.476038709687
202112,제기동,4,33134.14815161284
202112,전농1동,4,31081.607516128963
202112,전농2동,4,17749.784670967758
202112,답십리1동,4,26291.969590322562
202112,답십리2동,4,26359.88949354838
202112,장안1동,4,34647.18947741931
202112,장안2동,4,27120.403019354828
202112,청량리동,4,17645.17333225804
202112,회기동,4,18589.410861290326
202112,휘경1동,4,16588.758348387117
202112,휘경2동,4,23265.631383870998
202112,이문1동,4,25044.650693548396
202112,이문2동,4,18555.7869935484
202112,용신동,5,32735.102487096818
202112,제기동,5,33314.76240645163
202112,전농1동,5,31289.65932903224
202112,전농2동,5,17680.563525806483
202112,답십리1동,5,26046.52711612907
202112,답십리2동,5,25970.442103225752
202112,장안1동,5,34746.161825806514
202112,장안2동,5,27085.704748387074
202112,청량리동,5,17703.26682903224
202112,회기동,5,18521.144706451618
202112,휘경1동,5,16868.04051612903
202112,휘경2동,5,23169.42244838714
202112,이문1동,5,25221.45935483872
202112,이문2동,5,18404.252258064535
202112,용신동,6,33598.50565483867
202112,제기동,6,33672.63100645163
202112,전농1동,6,31585.97310645164
202112,전농2동,6,17437.732983870952
202112,답십리1동,6,25759.990800000025
202112,답십리2동,6,25248.52592903222
202112,장안1동,6,34974.295170967765
202112,장안2동,6,26846.236122580696
202112,청량리동,6,17854.80036129033
202112,회기동,6,18724.310648387094
202112,휘경1동,6,17165.98403548388
202112,휘경2동,6,22885.827148387096
202112,이문1동,6,25234.215799999973
202112,이문2동,6,18002.858864516136
202112,용신동,7,35772.28374838708
202112,제기동,7,33826.062303225764
202112,전농1동,7,32602.519232258055
202112,전농2동,7,17128.652164516145
202112,답십리1동,7,25164.739464516195
202112,답십리2동,7,23642.525251612926
202112,장안1동,7,35165.63336129036
202112,장안2동,7,26561.106445161302
202112,청량리동,7,18344.530487096756
202112,회기동,7,19806.222009677433
202112,휘경1동,7,18502.923632258065
202112,휘경2동,7,22528.785587096812
202112,이문1동,7,25187.050806451607
202112,이문2동,7,17044.811325806455
202112,용신동,8,38958.0762580645
202112,제기동,8,34282.518751612944
202112,전농1동,8,32023.525564516174
202112,전농2동,8,17245.691135483885
202112,답십리1동,8,23930.89834516127
202112,답십리2동,8,21609.14782580645
202112,장안1동,8,35533.751512903276
202112,장안2동,8,26499.28872903226
202112,청량리동,8,18853.43036451616
202112,회기동,8,21236.464474193566
202112,휘경1동,8,18024.1665096774
202112,휘경2동,8,21871.048138709677
202112,이문1동,8,24685.440709677438
202112,이문2동,8,15160.695025806457
202112,용신동,9,40594.79681935489
202112,제기동,9,34590.56134193548
